Year,Province,Age,Sex,MaritalStatus,Educations,JobType,JobAbsence,JobStatus,WorkHours,Tenure,HourlyEarn,Union,Frequency
1999,Ontario,25 to 29,Male,Single,C.Grade11to13,Manufact n,NA,Full-time,40,75,6.85,Not member,618
1999,Ontario,65 to 69,Male,Married,D.PostSecondary,NA,NA,NA,NA,NA,NA,NA,665
1999,Ontario,30 to 34,Male,Single,D.PostSecondary,NA,NA,NA,NA,NA,NA,NA,507
1999,Ontario,20 to 24,Male,Single,C.Grade11to13,Constructi,NA,Full-time,40,6,NA,NA,731
1999,Ontario,25 to 29,Male,Married,E.University,Prof/Scien,NA,Full-time,40,3,24.04,Not member,703
1999,Ontario,35 to 39,Male,Single,E.University,Other Serv,NA,Full-time,40,41,25,Not member,710
1999,Ontario,35 to 39,Male,Married,D.PostSecondary,Info/Cultu,NA,Full-time,60,15,NA,NA,629
1999,Ontario,25 to 29,Male,Single,E.University,Prof/Scien,NA,Full-time,37.5,3,20.51,Not member,748
1999,Ontario,40 to 44,Male,Married,B.Secondary,Constructi,NA,Full-time,40,99,16.83,Union memb,709
1999,Ontario,50 to 54,Male,Married,E.University,Educationa,NA,Full-time,50,240,25.77,Union memb,639
1999,Ontario,35 to 39,Male,Married,B.Secondary,Accomm/Foo,NA,Full-time,38,31,9.7,Union memb,633
1999,Ontario,60 to 64,Male,Married,A.EightYears,NA,NA,NA,NA,NA,NA,NA,660
1999,Ontario,45 to 49,Male,Married,E.University,Accomm/Foo,NA,Full-time,65,7,10.36,Not member,618
1999,Ontario,35 to 39,Male,Separated,D.PostSecondary,Finance/In,NA,Full-time,50,18,NA,NA,687
1999,Ontario,15 to 19,Male,Single,B.Secondary,Accomm/Foo,NA,Part-time,20,6,6.85,Not member,685
1999,Ontario,20 to 24,Male,Single,D.PostSecondary,Wholesale,NA,Full-time,45,82,11,Not member,621
1999,Ontario,30 to 34,Male,Separated,D.PostSecondary,Constructi,NA,Full-time,35,5,19.75,Not member,656
1999,Ontario,15 to 19,Male,Single,B.Secondary,Manufactur,NA,Full-time,40,22,11,Not member,653
1999,Ontario,35 to 39,Male,Married,C.Grade11to13,Transport/,NA,Full-time,40,46,18,Not member,723
1999,Ontario,30 to 34,Male,Married,D.PostSecondary,Mngmnt/Adm,NA,Full-time,40,142,22.95,Not member,544
1999,Ontario,15 to 19,Male,Single,B.Secondary,NA,NA,NA,NA,NA,NA,NA,731
1999,Ontario,30 to 34,Male,Single,C.Grade11to13,Accomm/Foo,NA,Full-time,55,18,8,Not member,647
1999,Ontario,35 to 39,Male,Married,D.PostSecondary,Constructi,NA,Full-time,60,21,14.42,Not member,634
1999,Ontario,45 to 49,Male,Married,C.Grade11to13,Wholesale,NA,Full-time,40,24,33.65,Not member,605
1999,Ontario,25 to 29,Male,Single,D.PostSecondary,Manufactur,NA,Full-time,40,10,20,Not member,660
1999,Ontario,40 to 44,Male,Married,D.PostSecondary,Manufactur,NA,Full-time,40,9,13,Not member,668
1999,Ontario,50 to 54,Male,Married,D.PostSecondary,Wholesale,NA,Full-time,40,123,21.5,Union memb,552
1999,Ontario,40 to 44,Male,Married,E.University,Prof/Scien,NA,Full-time,80,115,NA,NA,674
1999,Ontario,55 to 59,Male,Married,B.Secondary,Manufact n,OwnIllness,Full-time,40,191,17.5,Union memb,570
1999,Ontario,30 to 34,Male,Married,D.PostSecondary,Public Adm,NA,Full-time,37.5,33,23.59,Not member,727
1999,Ontario,65 to 69,Male,Married,C.Grade11to13,NA,NA,NA,NA,NA,NA,NA,631
1999,Ontario,50 to 54,Male,Married,C.Grade11to13,Transport/,NA,Full-time,37,159,23.39,Not member,651
1999,Ontario,15 to 19,Male,Single,B.Secondary,Info/Cultu,NA,Part-time,25,6,6.4,Not member,696
1999,Ontario,35 to 39,Male,Married,D.PostSecondary,Other Serv,NA,Full-time,40,4,10,Not member,623
1999,Ontario,65 to 69,Male,Married,E.University,Educationa,NA,NA,NA,NA,NA,NA,715
1999,Ontario,25 to 29,Male,Single,E.University,Wholesale,NA,Full-time,40,45,16.88,Not member,571
1999,Ontario,45 to 49,Male,Married,A.EightYears,Constructi,NA,Full-time,40,27,15,Not member,593
1999,Ontario,55 to 59,Male,Married,D.PostSecondary,Constructi,NA,Full-time,50,133,NA,NA,731
1999,Ontario,15 to 19,Male,Single,B.Secondary,NA,NA,NA,NA,NA,NA,NA,627
1999,Ontario,60 to 64,Male,Married,D.PostSecondary,Finance/In,NA,Full-time,50,83,15.38,Not member,687
1999,Ontario,40 to 44,Male,Married,D.PostSecondary,Transport/,NA,Full-time,40,67,14,Not member,594
1999,Ontario,30 to 34,Male,Married,B.Secondary,Wholesale,NA,Full-time,40,51,24.04,Not member,616
1999,Ontario,15 to 19,Male,Single,B.Secondary,Retail Tra,NA,NA,NA,NA,NA,NA,752
1999,Ontario,40 to 44,Male,Separated,D.PostSecondary,Info/Cultu,NA,Full-time,45,87,11.54,Union memb,824
1999,Ontario,25 to 29,Male,Single,C.Grade11to13,Prof/Scien,NA,Full-time,38,19,16.19,Not member,631
1999,Ontario,50 to 54,Male,Married,E.University,Info/Cultu,NA,Full-time,40,82,20,Not member,727
1999,Ontario,25 to 29,Male,Single,C.Grade11to13,NA,NA,NA,NA,NA,NA,NA,589
1999,Ontario,65 to 69,Male,Married,E.University,NA,NA,NA,NA,NA,NA,NA,709
1999,Ontario,60 to 64,Male,Married,E.University,Prof/Scien,NA,Full-time,70,240,NA,NA,569
1999,Ontario,15 to 19,Male,Single,B.Secondary,NA,NA,NA,NA,NA,NA,NA,758
1999,Ontario,50 to 54,Male,Single,E.University,Retail Tra,NA,Full-time,60,139,NA,NA,584
1999,Ontario,65 to 69,Male,Married,C.Grade11to13,NA,NA,NA,NA,NA,NA,NA,608
1999,Ontario,15 to 19,Male,Single,B.Secondary,Manufactur,NA,Part-time,25,9,7,Not member,726
1999,Ontario,35 to 39,Male,Married,D.PostSecondary,Wholesale,NA,Full-time,35,130,21.98,Not member,648
1999,Ontario,15 to 19,Male,Single,B.Secondary,Retail Tra,NA,Part-time,18,7,6.45,Not member,581
1999,Ontario,20 to 24,Male,Single,D.PostSecondary,Retail Tra,NA,Part-time,15,43,7.5,Not member,613
1999,Quebec,30 to 34,Female,Separated,C.Grade11to13,NA,NA,NA,NA,NA,NA,NA,825
1999,Quebec,60 to 64,Female,Single,A.EightYears,NA,NA,NA,NA,NA,NA,NA,517
1999,Quebec,25 to 29,Female,Single,D.PostSecondary,NA,NA,NA,NA,NA,NA,NA,834
1999,Quebec,45 to 49,Female,Separated,B.Secondary,NA,NA,NA,NA,NA,NA,NA,852
1999,Quebec,35 to 39,Female,Married,E.University,Prof/Scien,NA,Full-time,35,16,16,Not member,617
1999,Quebec,40 to 44,Female,Married,D.PostSecondary,NA,NA,NA,NA,NA,NA,NA,549
1999,Quebec,55 to 59,Female,Separated,C.Grade11to13,Finance/In,NA,NA,NA,NA,NA,NA,579
1999,Quebec,40 to 44,Female,Separated,C.Grade11to13,Retail Tra,NA,Full-time,35,116,8.5,Not member,667
1999,Quebec,50 to 54,Female,Single,D.PostSecondary,Health Car,NA,NA,NA,NA,NA,NA,743
1999,Quebec,35 to 39,Female,Married,D.PostSecondary,Health Car,NA,Full-time,35,209,24.73,Union memb,519
1999,Quebec,35 to 39,Female,Separated,D.PostSecondary,Health Car,NA,Full-time,36.5,172,13.48,Union memb,896
1999,Quebec,50 to 54,Female,Single,E.University,Info/Cultu,NA,Full-time,35,13,30.22,Not member,794
1999,Quebec,45 to 49,Female,Married,D.PostSecondary,Prof/Scien,Vacation,Full-time,35,57,22.29,Not member,729
1999,Quebec,65 to 69,Female,Married,A.EightYears,NA,NA,NA,NA,NA,NA,NA,777
1999,Quebec,45 to 49,Female,Separated,C.Grade11to13,NA,NA,NA,NA,NA,NA,NA,714
1999,Quebec,25 to 29,Female,Married,D.PostSecondary,NA,NA,NA,NA,NA,NA,NA,937
1999,Quebec,40 to 44,Female,Married,D.PostSecondary,Transport/,NA,Part-time,25,7,10,Not member,531
1999,Quebec,35 to 39,Female,Married,B.Secondary,NA,NA,NA,NA,NA,NA,NA,574
1999,Quebec,60 to 64,Female,Married,D.PostSecondary,Manufact n,OwnIllness,Part-time,18,18,9,Not member,814
1999,Quebec,50 to 54,Female,Single,D.PostSecondary,NA,NA,NA,NA,NA,NA,NA,628
1999,Quebec,30 to 34,Female,Separated,A.EightYears,NA,NA,NA,NA,NA,NA,NA,738
1999,Quebec,50 to 54,Female,Married,E.University,Health Car,NA,Part-time,28,240,22.5,Union memb,658
1999,Quebec,30 to 34,Female,Married,E.University,Mngmnt/Adm,NA,NA,NA,NA,NA,NA,733
1999,Quebec,70+,Female,Single,A.EightYears,NA,NA,NA,NA,NA,NA,NA,575
